permno,ticker,year,usdret_count,usdret_mean,usdret_std,usdret_min,usdret_median,usdret_max,market_equity_count,market_equity_mean,market_equity_std,market_equity_min,market_equity_median,market_equity_max,assets_count,assets_mean,assets_std,assets_min,assets_median,assets_max,sales_count,sales_mean,sales_std,sales_min,sales_median,sales_max,net_income_count,net_income_mean,net_income_std,net_income_min,net_income_median,net_income_max,book_equity_count,book_equity_mean,book_equity_std,book_equity_min,book_equity_median,book_equity_max,debt_at_count,debt_at_mean,debt_at_std,debt_at_min,debt_at_median,debt_at_max,cash_at_count,cash_at_mean,cash_at_std,cash_at_min,cash_at_median,cash_at_max,ocf_at_count,ocf_at_mean,ocf_at_std,ocf_at_min,ocf_at_median,ocf_at_max,roe_count,roe_mean,roe_std,roe_min,roe_median,roe_max,beta_count,beta_mean,beta_std,beta_min,beta_median,beta_max,btm_count,btm_mean,btm_std,btm_min,btm_median,btm_max
10952,UNII,2013,12,0.020058333333333334,0.07579698312937759,-0.1101,0.049949999999999994,0.1023,12,409.7558458333333,32.870431821502784,352.76544,412.81847,463.48145,12,1383.4397500000002,53.99204105173126,1335.704,1363.8165,1470.422,12,138.12875,2.8937797593207715,134.451,137.90449999999998,142.255,12,21.6835,18.57955026121706,-8.435,29.643499999999996,35.882,12,324.6605,23.13166345274177,290.906,331.3195,345.097,12,0.5465366125,0.024703550280872656,0.5081562,0.552670475,0.5726493,12,0.01374562925,0.0011898317486621313,0.012711658,0.0133706465,0.015529566,12,0.036317012,0.0009056860457123055,0.034942623,0.0365751925,0.03717504,12,-0.07919241151876107,0.20276223927528284,-0.3088902012718184,0.0848774383048513,0.0848774383048513,12,1.987756471174185,0.1262580646745974,1.876694483547626,1.9444073033640668,2.2760990625341906,12,0.7980489657492754,0.09567168276314535,0.6276540597364808,0.7904784339743824,0.9782618935373488
10952,UNII,2014,12,0.0176,0.06061156505306407,-0.0881,0.008,0.1661,12,504.88611999999995,33.72107352805954,467.35672,492.81048499999997,581.4161,12,1350.6505,29.652931320682132,1331.926,1335.4645,1399.747,12,141.1245,2.726965796365146,138.781,140.2895,145.138,12,11.462499999999999,12.724825681963726,1.851,5.816,32.367,12,355.95925000000005,23.84149067611107,328.927,356.1925,382.525,12,0.5494603925,0.011318172548251867,0.53079987,0.5547366,0.5575685,12,0.01179655575,0.0008477958311112761,0.01074094,0.011861492,0.012722299,12,0.03573252775,0.0014066032457786773,0.0336075,0.0360131225,0.037296366,12,0.060373314060939404,0.02163064393661277,0.0428703681724309,0.0428703681724309,0.0848774383048513,12,1.6357771880150054,0.3842215016579688,1.3430606050549374,1.4401337894355493,2.551681576026198,12,0.7059849866972009,0.04041441590346111,0.6579195494732042,0.7002458424397997,0.8006454099547868
10952,UNII,2015,12,0.0011499999999999993,0.06281225271321743,-0.0668,-0.017599999999999998,0.1256,12,591.9742783333334,44.61854294400496,527.88727,594.30375,670.431,12,1300.952,10.20012283348498,1286.779,1302.262,1312.505,12,148.19174999999998,0.8321612742513372,146.935,148.3625,149.107,12,17.688,2.6182528872930084,13.59,18.433,20.296,12,391.88525,16.38927357159385,370.802,394.707,407.325,12,0.5121895525,0.008379180417988501,0.50441474,0.510766265,0.52281094,12,0.00999878775,0.0017575799294081062,0.008826691,0.009139960499999999,0.012888539,12,0.04021125,0.0018563141623035475,0.037780426,0.040221577,0.04262142,12,0.062481246439411886,0.01731120528344186,0.0428703681724309,0.0764890166301126,0.0764890166301126,12,1.2535901809273864,0.05099560431725686,1.1802720591981757,1.2462960187464107,1.357339412455417,12,0.6658626776419315,0.06265625338644346,0.5708969443199132,0.665365098435537,0.7703671422022411
10952,UNII,2016,12,-0.0030083333333333333,0.05395050692041454,-0.0597,-0.018549999999999997,0.0943,12,594.6938416666667,33.580942252069875,550.2624,590.6154300000001,659.7624,12,1313.77675,15.95599148866546,1287.604,1320.7345,1326.034,12,149.03125,0.6838350578638297,148.142,149.015,149.953,12,20.23925,1.1692420330360107,18.944,20.0155,21.982,12,395.337,5.61073364186893,387.512,395.74800000000005,402.34,12,0.51262554,0.008469517522834483,0.5,0.51413898,0.5222242,12,0.00558462455,0.0003108988996836267,0.0050971545,0.005698830849999999,0.005843682,12,0.04467274425,0.00031523231140602416,0.04417352,0.0447670315,0.044983394,12,0.06373734647735949,0.011256343378191322,0.0546290106539644,0.0546290106539644,0.0764890166301126,12,1.0002998182767555,0.19142203244596684,0.6834591186664163,1.1156854377502186,1.190739080923509,12,0.6664408291642883,0.03295601769739654,0.5974818045728917,0.6714771452743836,0.7042313103966141
10952,UNII,2017,12,-2.500000000000303e-05,0.07882882634947931,-0.1448,-0.0162,0.1151,12,482.44719249999997,45.8997828713213,414.98053,484.9092,555.20734,12,1263.9624999999999,36.6618602451699,1233.521,1249.7555,1322.818,12,149.94425,1.7005285341488652,147.436,150.34750000000003,151.646,12,12.628750000000002,4.162966558619204,8.943,11.258,19.056,12,385.93825,6.124596374456051,381.99,382.86400000000003,396.035,12,0.5036865125,0.013138690480065551,0.49269125,0.49853325,0.5249883,12,0.004403199,0.0007106960615555212,0.0033332247,0.0045396548,0.0052002617,12,0.04678588,0.0012300283566037276,0.045223907,0.0466889235,0.048541766,12,0.036135660817945184,0.016324724014470108,0.0229261252207886,0.0229261252207886,0.0546290106539644,12,0.6206970167128376,0.04160154309348934,0.5643614570383598,0.6166613894922113,0.6908157731555432,12,0.8065464747713423,0.07638238373178542,0.690925610685388,0.801109316224216,0.9205009910459504
10952,UNII,2018,12,-0.04389166666666666,0.10932746854650884,-0.2133,-0.023600000000000003,0.1414,12,382.2321383333333,52.71201100455605,286.39313,383.7054,466.62988,12,1244.8442499999999,9.987510210485231,1232.658,1245.465,1255.789,12,147.826,2.809839238364818,146.008,146.42149999999998,152.453,12,7.868250000000001,11.771505025619359,-9.301,10.8155,19.143,12,412.08025,8.96659644686372,401.021,413.236,420.828,12,0.49618689,0.020453825803195637,0.46320397,0.50481303,0.51191753,12,0.005135380425,0.0008207397974267483,0.0037928347,0.005492318499999999,0.00576405,12,0.046355599750000004,0.0006855583790046476,0.045505412,0.04642747,0.047062047,12,0.03608773994800527,0.011618215732236805,0.0229261252207886,0.0454888933245886,0.0454888933245886,12,0.7963831546648362,0.080130343666096,0.6242591761401316,0.7967345905154442,0.9014997079034972,12,1.0975858584641578,0.15682658705845592,0.9002124210788783,1.0983612661938555,1.4190494477106426
10952,UNII,2019,12,0.007949999999999999,0.1271216346653865,-0.1856,-0.00575,0.2658,12,267.9788908333333,33.46900185356386,210.98213,264.83602499999995,318.31592,12,1224.7905,8.155264852730616,1216.329,1222.6399999999999,1237.553,12,150.30625,2.83183776259098,145.645,151.6775,152.225,12,12.79575,8.976245845411809,3.889,11.9275,23.439,12,388.52524999999997,15.20294158214127,370.434,387.7425,408.182,12,0.5166267325,0.008381698924219187,0.50656176,0.517701235,0.5245427,12,0.0017254431305,0.0013068232238593127,2.0451922e-05,0.0016637667,0.0035537872,12,0.046109738000000004,0.001016811467863859,0.044734247,0.046179137499999995,0.04734643,12,0.02468412995232545,0.018365089248301367,0.0098235846864232,0.0098235846864232,0.0454888933245886,12,0.9193032886884988,0.023125870076274847,0.8788028136587462,0.927919995189968,0.9496354400282262,12,1.4677437890904337,0.16631446688291548,1.2458956939057846,1.4347328098867487,1.799209355691122
10952,UNII,2020,5,0.11495999999999999,0.1707801598547091,-0.1186,0.1253,0.2769,5,160.2380468,66.85238955674099,93.79334,137.07916,231.44939,5,1231.8781999999999,21.45950900416878,1205.625,1222.785,1254.098,5,144.0294,1.3713273861481834,142.645,144.083,145.387,5,0.26839999999999975,15.605031890387151,-15.532,1.076,15.665,5,343.2088,23.329295493006203,318.339,351.02,364.173,5,0.546322596,0.02229624277317208,0.52800286,0.5344556,0.57057583,5,0.022867592380000003,0.028793597043739946,0.0016217078,0.0022784863,0.05440803,5,0.0425566308,0.0025983688034089186,0.03971061,0.044420727,0.04452048,5,0.0071202917724829205,0.0037016362712724072,0.0030653524015725,0.0098235846864232,0.0098235846864232,5,1.3060417423645962,0.3195002347126152,0.942516636482903,1.5066602704284566,1.5832060726268633,5,2.4349358909268317,0.9334184092588199,1.5734455087841162,2.3223004728257326,3.742482939537463
10952,UNII,2021,12,0.08555833333333333,0.11521512257380526,-0.098,0.05855,0.2977,12,239.98448083333332,58.60891514687435,144.38644,228.383065,343.0277,12,1168.06025,32.11343666421213,1116.694,1178.6035,1198.34,12,115.9115,22.72329001667271,86.212,119.763,137.908,12,6.269500000000001,25.604076385322994,-17.045,-2.662,47.447,12,336.1205,24.10776592152976,318.301,325.20550000000003,375.77,12,0.5287064525,0.030680297109351974,0.4780871,0.5432362550000001,0.5502662,12,0.0030627138499999995,0.0014430007644685282,0.0013905276,0.0028184367,0.0052234544,12,0.035909956,0.0020780668082661033,0.0328258,0.03621375,0.038386524,12,-0.0006530671663777084,0.003282378463341652,-0.003309081143485,-0.003309081143485,0.0030653524015725,12,1.6975836148500327,0.03730238717163541,1.638667290712973,1.7094498731213537,1.7455559209057494,12,1.46394402474741,0.3070015494547409,1.0954508000933942,1.4240079786276603,2.204507572763175
10952,UNII,2022,7,0.02387142857142857,0.07603820781435507,-0.0673,0.0112,0.1512,7,366.7626442857143,29.777212959626173,325.2684,376.92667,396.3784,7,1026.155142857143,10.098785627136454,1016.894,1022.091,1036.771,7,102.90685714285713,23.111313877468266,80.901,85.599,127.55,7,-42.39457142857143,8.8953652137343,-58.457,-45.099,-34.336,7,284.7167142857143,7.560676991607864,277.841,281.442,292.684,7,0.5242223871428572,0.005457538519484471,0.5184009,0.52833235,0.52935696,7,0.0037531445285714287,0.0010210877875102395,0.0022727917,0.003214691,0.004785049,7,0.045260212857142865,0.0016702849530116522,0.0431713,0.04421503,0.0470017,7,-0.04874061684300172,0.07758911825581392,-0.1623194560917935,-0.003309081143485,-0.003309081143485,7,1.571258461240299,0.07190519380492519,1.4670981414220945,1.5593438454255346,1.6416033177328468,7,0.7819491653647056,0.08273920382375802,0.7075225333054544,0.7695344197692287,0.8998229920263175
10978,MDI,1987,12,-0.002858333333333333,0.048287368164380465,-0.092,-0.00615,0.0979,12,33.80047916666667,2.3425267885785934,29.9805,34.3255,36.498,9,37.39333333333334,3.4928558158046012,34.872,35.263,42.045,0,,,,,,0,,,,,,9,31.714,0.22316417723281767,31.441,31.748,31.953,9,0.139478728,0.07841027942377446,0.08671979,0.087692134,0.24402426,9,0.0187776901,0.010480184549113139,0.0049610003,0.02387772,0.02749435,0,,,,,,0,,,,,,0,,,,,,9,0.9601877161016069,0.06321022764392012,0.8754726043890141,0.9367678496144752,1.0487149975731296
10978,MDI,1988,12,0.011333333333333334,0.05746232494320769,-0.0959,0.0105,0.1107,12,34.61604166666667,10.542609517633096,28.8585,31.818875,67.8405,12,47.291000000000004,3.8335322662478863,41.771,47.6515,52.09,9,5.790333333333333,0.4686152472978232,5.235,5.82,6.316,9,1.099,0.03827205246651913,1.06,1.09,1.147,12,30.45125,0.4198398233525813,29.938,30.448500000000003,30.97,12,0.3438436325,0.062079168882056036,0.25172967,0.35290517,0.41783452,12,0.0167905125,0.003986988525103708,0.010808216,0.0178431035,0.020667627,9,0.041502263,0.0,0.041502263,0.041502263,0.041502263,7,0.0345423143350604,0.0,0.0345423143350604,0.0345423143350604,0.0345423143350604,5,0.4482483922199025,0.0074130501185309845,0.4409891461042678,0.4478340645710277,0.4581027707722557,12,0.9227816326873642,0.15515795097291343,0.4412998094846264,0.9533398215626014,1.046831924198162
10978,MDI,1989,12,0.0012916666666666673,0.04703746008784011,-0.058,-0.0092,0.0896,12,76.8465,12.382912478675824,64.0185,73.09575,97.1265,12,85.34474999999999,15.729326212957641,59.267,93.769,94.574,12,8.20575,1.2996240103129124,6.817,7.99,10.026,12,1.2475,0.4125504927774408,0.846,1.146,1.852,12,54.820249999999994,15.397885386843337,29.37,62.6215,64.668,12,0.3607229075,0.08405880421272059,0.30871063,0.317179085,0.49982283,12,0.05029110675,0.031808738455951696,0.011692848,0.0536039765,0.082263626,12,0.033709279,0.0074477887535813305,0.023029584,0.0351526345,0.041502263,12,0.02202391692580875,0.011050425402728454,0.013082204490629,0.013082204490629,0.0345423143350604,12,0.4386052650281089,0.006160456353322383,0.432416285714095,0.4362289492662214,0.4536825520505614,12,0.7138903092141784,0.19568723998559517,0.4391119210470718,0.6895036550959437,1.0101454933742298
10978,MDI,1990,12,-0.023733333333333332,0.04802358006671558,-0.1327,-0.0183,0.0483,12,70.73465633333333,11.13041264808373,55.205376,74.508,83.8215,12,117.16199999999999,0.8132523928925456,116.047,117.33449999999999,117.932,12,13.011249999999999,1.240732197681528,11.23,13.1715,14.472,12,3.8495000000000004,0.916283153933225,2.555,3.952,4.939,12,86.778,0.6653178324544007,86.094,86.61449999999999,87.789,12,0.2492023475,0.0017379969482300083,0.24756639,0.248823335,0.25159633,12,0.090462627,0.04392899083809602,0.023748998,0.10008962499999999,0.13792226,12,0.052732168249999996,0.008758740061336295,0.039482728,0.0544597775,0.06252639,12,0.029637699721433486,0.01461411225993089,0.013082204490629,0.0414630534577224,0.0414630534577224,12,0.45454098238588075,0.03323528729940115,0.4034757745568664,0.446847920557209,0.4968510330151067,12,1.2560892382858202,0.20350058584177938,1.0309407600141651,1.1718582625185405,1.5595220894708084
10978,MDI,1991,12,0.03015,0.09901476932990626,-0.0893,0.0059,0.216,12,72.51912491666667,8.434870195703576,59.23125,71.07749999999999,85.136,12,118.38725,3.785179451132105,115.447,116.7755,124.551,12,15.649000000000001,0.14578065715313523,15.448,15.665,15.818,12,5.457999999999999,0.1779933604481819,5.169,5.5295000000000005,5.604,12,83.25725,1.221025435294603,81.66,83.277,84.815,12,0.28851706250000003,0.02931832106458011,0.26459122,0.27656243,0.33635217,12,0.02442999375,0.0072745292145856184,0.015609025,0.0237488325,0.034613285,12,0.069837153,0.001533166660504509,0.067891866,0.0700562,0.071344346,12,0.056299323210532555,0.013096492050733344,0.0414630534577224,0.0668966587482541,0.0668966587482541,12,0.634823840829446,0.018750026928328924,0.5856136544758842,0.638510553145624,0.6571332423579729,12,1.1611634032107505,0.12384664800232968,0.9839668732750486,1.1716030695698285,1.3786641960470087
10978,MDI,1992,12,-0.016116666666666665,0.07921583672397071,-0.1628,-0.00815,0.1189,12,53.198437750000004,6.520140202524081,47.385,50.675625,66.47063,12,127.58725,0.6535980311809642,126.789,127.5865,128.387,12,15.821250000000001,0.32039439474157316,15.539,15.73,16.286,12,2.28925,1.5870388163323086,0.857,1.7334999999999998,4.833,12,77.40125,2.013247495285345,75.252,76.93950000000001,80.474,12,0.38385714749999994,0.014830892237363696,0.3621161,0.387098045,0.3991164,12,0.0048358419625,0.006937263446370491,0.0005939031,0.001215806375,0.016317852,12,0.057271205500000005,0.005272584923903447,0.049659606,0.058408813000000004,0.06260759,12,0.04259038735303634,0.021455992335953716,0.0252287649278808,0.0252287649278808,0.0668966587482541,12,0.6824923032780679,0.1024174067596227,0.5982079356930742,0.6447356721869575,0.8623881997391604,12,1.4697796844783146,0.13370101975995874,1.210670112150104,1.5058739748204517,1.6328374305782254
10978,MDI,1993,12,0.014091666666666667,0.08400633589019921,-0.0841,-0.0073,0.1644,12,69.363282,13.156995140966886,55.940624,63.838125000000005,91.94813,12,151.56050000000002,9.786264850660478,137.053,153.034,163.121,12,17.59425,0.6080637115243154,16.748,17.668,18.293,12,0.6265000000000001,0.4602235622746051,-0.008,0.6465000000000001,1.221,12,84.973,12.466135589887287,72.381,85.01249999999999,97.486,12,0.4361654,0.06419806192287063,0.3633281,0.42719535,0.5269428,12,0.019965396525,0.030545773760643012,0.0018022225,0.0037307318,0.0705979,12,0.035583802,0.003971062774020372,0.031124135,0.035058741500000004,0.04109359,12,0.020352274965373816,0.004304647535635223,0.0168690678492974,0.0168690678492974,0.0252287649278808,12,0.8700528831602066,0.01518406166309466,0.839331209888889,0.8660126947924323,0.8952198417710993,12,1.2474933084174562,0.2177003948996542,1.0469845383627996,1.181196528861772,1.6832599509804913
10978,MDI,1994,12,-0.013983333333333334,0.05477261813141396,-0.132,-0.00975,0.0779,12,76.06140608333334,8.516436362608877,60.03,76.5196875,85.749374,12,154.4605,5.08407768519432,150.866,152.113,162.75,12,19.75475,0.9572376094309557,18.435,19.802,20.98,12,1.70275,0.7845623128389948,0.711,1.7375,2.625,12,93.028,2.0658845783124162,89.875,93.5325,95.172,12,0.3952504575,0.025471783054684116,0.3686757,0.39237198,0.42758217,12,0.0022469506425,0.00212939407842482,0.0002481357,0.0017052170849999999,0.0053292327,12,0.0489102155,0.002721833830103833,0.044498425,0.0499392005,0.051264036,12,0.02064470497199995,0.0033328863917806385,0.0168690678492974,0.0233415886310732,0.0233415886310732,12,0.8898721289220407,0.020173227072210056,0.8645206907116377,0.885819267598907,0.9322926820872564,12,1.2360070814498971,0.12769302276007777,1.1098856064001923,1.215357579345913,1.497168082625354
10978,MDI,1995,12,0.015941666666666666,0.04744438770015295,-0.0645,0.0082,0.0993,12,64.77503116666666,2.9421005012841297,60.03,65.205,70.38,12,152.63925,1.507555403776105,151.065,152.464,154.564,12,22.19875,0.3447761131253416,21.748,22.2115,22.624,12,0.72575,0.9886978695601236,-0.128,0.358,2.315,12,86.54025,1.410079567387467,84.903,86.34649999999999,88.565,12,0.42564725,0.007062676669809592,0.41921,0.42318097499999996,0.43701705,12,6.469812e-06,1.17043302917121e-05,0.0,0.0,2.5879248e-05,12,0.0526782775,0.003224654482923503,0.0484136,0.052880075,0.05653936,12,0.008865575690609709,0.012778480814908589,-0.0014744335525785,-0.0014744335525785,0.0233415886310732,12,0.999743540928045,0.031049834280963508,0.9474702329125404,1.0079490671088174,1.0467669633906804,12,1.3389773301785615,0.07452926270954967,1.220232981719494,1.3200059983211125,1.475345701172851
